ZipCode,StartMonthJan,StartMonthFeb,StartMonthMar,StartMonthApr,StartMonthMay,StartMonthJun,StartMonthJul,StartMonthAug,StartMonthSept,StartMonthOct,StartMonthNov,StartMonthDec,StartYear2013,StartYear2014,StartYear2015,StartYear2016,StartYear2017,StartHour0,StartHour1,StartHour2,StartHour3,StartHour4,StartHour5,StartHour6,StartHour7,StartHour8,StartHour9,StartHour10,StartHour11,StartHour12,StartHour13,StartHour14,StartHour15,StartHour16,StartHour17,StartHour18,StartHour19,StartHour20,StartHour21,StartHour22,StartHour23,StartDayMon,StartDayTues,StartDayWed,StartDayThurs,StartDayFri,StartDaySat,StartDaySun,depressed_raw,suicidal_thoughts_raw,self_harm_raw,third_party_raw,abuse_physical_raw,abuse_sexual_raw,anxiety_raw,bereavement_raw,bully_raw,eating_raw,family_raw,friend_raw,gender_lgbtq_raw,isolated_raw,medical_raw,other_raw,relationship_raw,stress_raw,substance_abuse_raw,financial_raw,mental_raw,none_raw,work_raw,testing_raw,abuse_emotional_raw,domestic_violence_raw,military_raw,school_raw,election_raw,homeless_raw,homicide_raw,medication_raw,psychiatric_hospitalization_raw,therapist_psychiatrist_raw,sexual_assault_raw,suicidal_desire_raw,suicidal_intent_raw,suicidal_capability_raw,suicidal_timeframe_raw,active_rescue_raw,mandatory_report_raw,Convo_length_min_MEAN,Convo_length_min_MEDIAN,Convo_length_min_MIN,Convo_length_min_MAX,convo,NumConvos_MEAN,NumConvos_MEDIAN,NumConvos_MIN,NumConvos_MAX,FirstToLastConvoMin_MEAN,FirstToLastConvoMin_MEDIAN,FirstToLastConvoMin_MIN,FirstToLastConvoMin_MAX,FirstToLastConvoHours_MEAN,FirstToLastConvoHours_MEDIAN,FirstToLastConvoHours_MIN,FirstToLastConvoHours_MAX,FirstToLastConvoDays_MEAN,FirstToLastConvoDays_MEDIAN,FirstToLastConvoDays_MIN,FirstToLastConvoDays_MAX,actor_meanlength_min,NumIssues_MEAN,NumIssues_MEDIAN,NumIssues_MIN,NumIssues_MAX,abuse_emotional_EVER_SUM,abuse_physical_EVER_SUM,abuse_sexual_EVER_SUM,anxiety_EVER_SUM,bereavement_EVER_SUM,bully_EVER_SUM,depressed_EVER_SUM,domestic_violence_EVER_SUM,eating_EVER_SUM,election_EVER_SUM,family_EVER_SUM,financial_EVER_SUM,friend_EVER_SUM,gender_lgbtq_EVER_SUM,homeless_EVER_SUM,homicide_EVER_SUM,isolated_EVER_SUM,medical_EVER_SUM,medication_EVER_SUM,mental_EVER_SUM,military_EVER_SUM,other_EVER_SUM,psychiatric_hospitalization_EVER_SUM,relationship_EVER_SUM,school_EVER_SUM,self_harm_EVER_SUM,sexual_assault_EVER_SUM,stress_EVER_SUM,substance_abuse_EVER_SUM,suicidal_capability_EVER_SUM,suicidal_desire_EVER_SUM,suicidal_intent_EVER_SUM,suicidal_thoughts_EVER_SUM,suicidal_timeframe_EVER_SUM,therapist_psychiatrist_EVER_SUM,work_EVER_SUM,UndupNumIssues_MEAN,UndupNumIssues_MEDIAN,UndupNumIssues_MIN,UndupNumIssues_MAX,Stigma_MEAN,Stigma_MEDIAN,Stigma_MIN,Stigma_MAX
14215,10,7,10,2,3,9,2,6,9,2,11,3,0,19,15,26,14,9,2,10,8,7,2,1,1,0,0,0,1,1,4,4,2,1,2,2,0,3,3,4,7,13,12,13,7,8,11,10,33,14,8,2,3,4,23,1,1,0,15,6,6,9,2,3,16,19,0,1,0,1,0,2,1,0,0,4,0,1,0,0,1,0,0,5,1,0,0,1,1,58.88611111429,56.3166666825612,7.96666669845581,111.616666666667,74,9.48648648648649,8,1,22,659246.47861638,650414.799999968,10.2166666984558,1111927.40000003,10987.441310273,10840.2466666661,.170277778307597,18532.1233333339,457.810054594709,451.676944444422,.0070949074294832,772.171805555578,60.0962530777094,2.39189189189189,2,0,11,1,30,31,54,1,1,55,0,0,0,44,1,30,9,3,0,46,3,0,0,0,31,8,43,22,40,0,52,0,0,13,2,46,0,0,0,7.64864864864865,8,0,13,2.484375,3,1,5
14216,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.8833333174388,71.8833333174388,37.6666666666667,106.099999968211,2,1,1,1,1, , , , , , , , , , , , ,71.8833333174388,2.5,2.5,1,4,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2.5,2.5,1,4,2,2,1,3
14217,17,17,15,15,15,19,13,10,6,5,7,7,0,8,30,36,72,12,12,9,17,16,9,1,3,2,1,2,0,1,1,5,1,3,5,7,5,8,6,12,8,20,26,17,22,22,13,26,43,32,18,4,2,2,29,3,5,3,26,15,3,16,3,21,25,27,0,2,7,3,3,2,3,1,0,5,1,0,0,1,0,3,1,26,11,6,3,0,0,54.8157692290575,52.2083333492279,6.38333333333333,112.55,146,4.83561643835616,3,1,12,388342.365533983,178610.900000032,47.5166666666667,1293152.48333333,6472.37275889972,2976.84833333386,.791944444444444,21552.5413888889,269.682198287488,124.035347222244,.0329976851851852,898.02255787037,55.516488776646,2.36986301369863,2,0,8,17,14,20,65,16,14,83,1,9,12,51,12,47,9,0,0,69,13,4,23,0,50,0,66,17,38,12,63,0,13,61,17,67,10,4,20,6.28082191780822,6,0,17,2.36153846153846,3,1,5
14218,0,0,2,0,1,0,2,1,1,0,0,1,0,0,1,5,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,2,2,1,2,3,0,0,0,1,2,1,1,0,0,0,0,1,1,2,2,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,35.3888888941871,24.9750000158946,9.16666663487752,93.25,8,2,2,1,3,79068.5166666985,131707.550000032,109.966666698456,131707.550000032,1317.80861111164,2195.12583333386,1.8327777783076,2195.12583333386,54.9086921296517,91.463576388911,.0763657407628165,91.463576388911,30.5041666706403,2.25,1.5,0,6,0,0,0,0,0,2,1,0,2,0,4,0,2,0,0,0,0,0,0,3,0,0,0,1,0,2,0,0,0,3,3,3,3,0,0,0,3.625,4,0,6,2.57142857142857,3,1,5
14219,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.75,28.75,28.75,28.75,1,1,1,1,1, , , , , , , , , , , , ,28.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5
14220,2,4,2,0,3,3,2,0,0,1,2,1,1,3,2,4,10,2,1,0,1,4,1,3,2,1,1,0,0,0,0,0,0,0,2,0,1,0,0,1,0,2,3,5,3,1,2,4,9,11,4,0,0,0,5,0,0,0,7,1,0,3,2,0,5,3,0,0,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,8,1,1,1,0,0,69.5861111164093,73.7250000317891,6.38333333333333,114.700000031789,20,4.4,4,1,8,387164.838888889,233069.35,233069.35,695355.816666667,6452.74731481481,3884.48916666667,3884.48916666667,11589.2636111111,268.864471450617,161.853715277778,161.853715277778,482.885983796296,68.4758333412806,3.15,3.5,0,8,0,0,0,15,0,0,15,8,0,0,14,0,1,0,0,0,9,9,0,0,0,0,0,10,1,7,0,6,0,1,11,1,16,1,0,0,6.25,6,0,9,1.94444444444444,1,1,5
14221,7,3,2,5,7,11,8,4,12,6,9,13,1,4,13,46,23,8,9,4,2,8,7,5,2,0,2,1,0,2,0,3,1,3,2,2,7,2,4,7,6,8,20,20,10,11,10,8,22,20,13,2,1,2,20,2,3,0,21,6,1,7,2,11,17,16,7,1,3,4,0,0,0,0,0,2,0,0,0,0,0,1,1,16,7,4,2,1,1,53.953541667064,55.5999999841054,3.85,110.883333365122,87,3.75862068965517,3,1,8,263148.67284945,91329.6083333333,4496.23333330154,912738.083333333,4385.8112141575,1522.16013888889,74.9372222216924,15212.3013888889,182.742133923229,63.4233391203704,3.12238425923718,633.845891203704,54.8032026148777,2.39080459770115,2,0,8,0,4,9,38,6,5,51,0,0,0,34,2,16,4,0,0,16,4,0,9,0,27,0,25,2,30,5,43,9,7,33,12,43,6,1,0,5.06896551724138,6,0,8,2.31081081081081,2,1,5
14223,13,13,11,16,16,20,30,21,26,25,24,14,5,27,56,79,62,16,18,20,12,13,16,1,6,2,3,1,2,9,12,8,7,5,5,10,16,12,10,9,16,37,36,24,39,27,30,36,69,29,12,7,3,2,60,6,6,14,56,24,9,28,13,17,37,50,3,4,14,12,8,0,0,1,0,10,1,0,0,0,0,3,0,22,4,2,0,0,0,52.5294934649873,50.0083333492279,2.61666666666667,113.099999968211,229,10.5109170305677,4,1,39,492788.129980273,274307.533333333,8.66666663487752,1354042.83333333,8213.13549967123,4571.79222222222,.144444443914625,22567.3805555556,342.213979152968,190.491342592593,.00601851849644272,940.307523148148,53.8621892124745,2.21397379912664,2,0,9,1,6,38,120,43,21,148,1,50,1,126,26,114,34,0,0,99,68,2,76,0,84,0,95,47,29,0,120,4,11,55,12,71,1,7,32,6.73362445414847,6,0,13,2.56084656084656,3,1,5
14280,57,74,75,55,54,112,89,38,27,50,66,98,12,58,149,263,313,53,82,92,77,57,33,19,15,9,4,1,6,11,11,20,23,25,28,14,23,36,45,47,64,138,97,115,113,107,100,125,210,151,121,24,32,38,174,19,16,27,132,77,15,49,18,59,120,147,15,9,47,47,30,4,10,4,0,25,2,2,0,7,2,9,9,123,47,27,12,0,1,50.8693668536412,49.1833333492279,3.83333333333333,115.366666666667,795,16.622641509434,7,1,57,493328.805354203,404213.433333333,13.3,1404636.38333337,8222.14675590338,6736.89055555556,.221666666666667,23410.6063888894,342.589448162641,280.703773148148,.00923611111111111,975.441932870393,51.425012951779,2.24528301886792,2,0,14,34,93,126,496,125,86,562,7,167,5,451,81,385,96,12,0,331,163,94,211,0,350,6,343,179,331,30,507,63,107,349,227,442,63,118,104,8.48301886792453,8,0,20,2.29901269393512,3,1,5
14301,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0, , , , ,1,1,1,1,1, , , , , , , , , , , , , ,6,6,6,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,6,6,6,6,1,1,1,1
14303,1,0,0,1,3,1,1,0,0,0,2,1,0,0,1,5,4,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,2,1,4,2,0,0,1,3,6,1,0,0,0,0,1,4,0,1,1,0,1,0,1,1,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,5,2,2,0,0,0,54.45625,55.4333332856496,28.1833333651225,84.5833333651225,10,2.2,3,1,3,115154.650000032,115154.650000032,1416.25,228893.050000064,1919.2441666672,1919.2441666672,23.6041666666667,3814.88416666773,79.9685069444665,79.9685069444665,.983506944444445,158.953506944489,55.862037037037,3.2,3,1,7,3,0,0,0,1,4,5,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,3,0,1,0,3,6,3,7,0,0,0,4.1,3.5,1,7,1.44444444444444,1,1,3
14305,8,1,2,0,3,5,1,0,1,0,0,2,0,0,1,14,8,1,1,1,1,3,0,3,1,4,2,0,0,1,1,0,1,0,1,1,1,0,0,0,0,4,3,2,1,3,5,5,7,9,1,0,0,1,1,3,6,0,5,1,1,1,0,1,4,2,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,9,7,7,6,2,2,62.0254901979484,59.1000000317891,17.5333333333333,113.266666698456,23,5.17391304347826,3,1,10,61139.1499999773,67695.6999999682,8781.48333333333,80714.0666666667,1018.98583333296,1128.26166666614,146.358055555556,1345.23444444444,42.4577430555398,47.0109027777557,6.09825231481481,56.0514351851852,72.1044686038713,3.30434782608696,2,0,10,0,0,10,10,3,10,13,0,0,0,15,0,4,10,0,0,2,0,0,11,0,1,0,15,2,10,0,12,0,10,11,10,11,10,0,0,7.82608695652174,5,0,15,2.45454545454545,2.5,1,5
14411,6,2,1,3,5,16,9,1,0,3,6,6,0,1,5,25,27,5,5,3,3,2,2,2,2,1,1,1,0,0,0,1,4,2,3,2,1,4,6,4,4,8,4,9,8,9,11,9,8,11,8,0,1,3,9,1,4,1,11,3,3,2,5,1,14,3,2,2,1,8,1,0,0,1,1,1,1,5,0,1,0,1,0,10,7,6,2,1,1,48.7257861683204,40.9333333333333,2.91666663487752,108.45,58,4.58620689655172,4,1,11,214338.718918928,138236.916666635,299.516666666667,521381.283333333,3572.31198198212,2303.94861111058,4.99194444444444,8689.68805555556,148.846332582589,95.9978587962742,.207997685185185,362.070335648148,49.4465975586497,2.24137931034483,2,0,9,0,8,13,27,1,15,29,4,3,1,23,14,17,10,5,0,5,15,9,9,4,10,0,30,3,25,0,21,10,9,13,9,17,9,9,4,6.56896551724138,5,0,15,2.35849056603774,2,1,5
14416,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.9000000317891,45.9000000317891,45.9000000317891,45.9000000317891,1,1,1,1,1, , , , , , , , , , , , ,45.9000000317891,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,3,3,3,3
14424,0,0,0,0,0,0,2,0,0,0,2,0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0,70.7374999920527,74.1416666666667,50.2999999682109,84.3666666666667,4,1.5,1.5,1,2,394.950000031789,394.950000031789,394.950000031789,394.950000031789,6.58250000052982,6.58250000052982,6.58250000052982,6.58250000052982,.274270833355409,.274270833355409,.274270833355409,.274270833355409,70.7374999920527,3,2.5,2,5,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,2,2,2,2,0,0,4,4,2,6,2,2,1,3
14425,6,7,6,0,1,0,3,3,3,1,0,0,0,2,0,20,8,3,5,1,2,1,0,1,0,1,0,0,1,1,0,0,1,2,1,0,1,1,2,1,5,6,7,7,1,3,4,2,9,5,7,0,0,0,5,1,1,1,5,5,1,2,0,1,8,4,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,0,53.3465277883742,53.5749999841054,1.68333330154419,106.016666698456,30,5.6,7,1,10,299292.543478262,399947.166666635,209.299999968211,400184.866666698,4988.20905797104,6665.78611111058,3.48833333280351,6669.74777777831,207.842044082127,277.741087962941,.145347222200146,277.906157407429,54.838981489782,2.33333333333333,2,0,7,0,0,0,20,10,10,20,0,10,0,19,0,11,10,0,0,9,0,0,2,0,2,0,11,0,12,0,19,2,14,21,14,21,0,0,0,7.9,9,0,13,2.31034482758621,3,1,5
14445,9,3,4,2,5,6,10,3,3,4,6,2,1,0,11,27,18,7,6,11,4,2,0,4,3,1,2,0,1,0,0,0,2,1,1,1,2,3,4,1,1,10,12,8,9,5,6,7,18,20,14,1,1,2,10,3,8,3,15,6,0,8,1,1,4,10,0,0,5,4,0,0,0,1,0,1,1,0,0,2,0,1,0,17,7,6,1,1,0,46.63188405728,49.0416666984558,5.11666669845581,101.466666634878,57,3.73684210526316,2,1,9,288232.560294088,181427.549999936,57608.7666666667,1972908.73333333,4803.87600490146,3023.79249999894,960.146111111111,32881.8122222222,200.161500204228,125.991354166623,40.006087962963,1370.07550925926,48.0002323229433,2.91228070175439,3,0,10,0,1,5,25,4,15,36,1,4,1,32,0,8,0,0,0,17,1,4,10,0,2,0,13,2,22,0,30,0,18,35,25,38,4,1,0,6.21052631578947,7,0,11,1.90384615384615,1,1,5
14450,1,0,1,0,1,2,1,0,0,0,0,0,0,0,0,1,5,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,0,2,0,0,0,1,0,1,0,0,0,0,0,2,1,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.3638888835907,32.275,10.6666666666667,71.4000000317891,6,2,2,1,3,364284.450000032,364284.450000032,364284.450000032,364284.450000032,6071.40750000053,6071.40750000053,6071.40750000053,6071.40750000053,252.975312500022,252.975312500022,252.975312500022,252.975312500022,35.3638888835907,1.33333333333333,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,2.66666666666667,3,0,5,3,3,1,5
14454,3,3,5,11,6,19,5,10,4,7,4,3,0,22,11,32,15,7,10,7,4,6,3,3,3,0,1,1,1,2,0,1,3,1,6,1,1,6,2,4,7,14,14,8,9,8,8,19,24,28,14,2,2,3,8,0,3,0,11,9,2,6,3,2,15,11,2,1,2,6,1,3,1,0,0,0,0,0,0,0,0,0,0,16,10,7,4,4,3,52.5951388862398,49.0833333015442,4.13333330154419,108.166666634878,80,7.0375,4,1,17,407785.639090925,605072.500000032,1475.16666666667,619188.583333333,6796.42731818208,10084.5416666672,24.5861111111111,10319.8097222222,283.18447159092,420.189236111133,1.0244212962963,429.992071759259,52.8639742786491,2.3125,2,0,9,1,17,18,35,0,26,53,0,0,0,45,1,33,3,0,0,37,14,0,12,0,3,0,50,0,44,0,46,10,21,26,25,48,21,0,1,7.375,5.5,0,15,1.95384615384615,1,1,5
14456,12,13,17,12,9,9,7,2,10,17,16,10,0,0,35,49,50,10,25,14,15,10,7,3,3,1,3,0,2,1,4,4,2,2,3,1,1,7,5,7,4,13,21,26,15,17,23,19,44,38,19,0,4,15,24,4,2,2,27,7,7,9,3,7,17,23,1,0,13,15,2,2,3,0,0,9,1,0,0,0,0,3,1,35,12,7,1,0,1,41.9625706244323,36.7916666666667,2.35,107.649999968211,134,24.0298507462687,11,1,51,612812.602314807,597956.783333365,12.6166666984558,976381.316666667,10213.5433719134,9965.94638888942,.210277778307597,16273.0219444444,425.56430716306,415.247766203726,.00876157409614987,678.042581018518,44.4733250390108,2.53731343283582,2,0,11,51,67,67,105,4,12,108,0,11,3,92,0,84,61,0,0,26,19,0,86,0,82,0,89,24,102,1,104,15,74,105,89,105,1,63,12,12.4029850746269,14,0,18,2.1796875,1,1,5
14467,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2333333174388,16.2333333174388,6.23333326975505,26.2333333651225,2,2,2,2,2,58716.5833333015,58716.5833333015,58716.5833333015,58716.5833333015,978.609722221692,978.609722221692,978.609722221692,978.609722221692,40.7754050925705,40.7754050925705,40.7754050925705,40.7754050925705,16.2333333174388,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,3,3,3,3
14472,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2999999682109,17.2999999682109,17.2999999682109,17.2999999682109,1,1,1,1,1, , , , , , , , , , , , ,17.2999999682109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4
14489,2,0,3,0,3,3,1,2,2,8,5,0,3,0,6,17,3,1,4,1,3,3,1,0,0,1,0,0,0,0,1,2,2,1,2,1,1,0,1,3,1,4,9,4,4,0,3,5,9,4,2,1,1,3,5,2,0,1,10,2,3,6,1,3,5,7,0,0,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,64.1898809501103,62.8666666348775,5.45,115.083333301544,29,3.41379310344828,3,1,7,32531.7507936478,39131.1999999682,332.95,76223.8833333016,542.195846560796,652.186666666137,5.54916666666667,1270.39805555503,22.5914936066998,27.1744444444224,.231215277777778,52.9332523147927,64.6496168553144,2.55172413793103,2,0,9,7,7,7,14,4,0,21,0,2,0,16,0,4,7,0,0,17,7,0,7,0,4,0,8,0,5,0,16,0,7,8,7,8,0,0,3,6.41379310344828,5,1,15,2.55555555555556,3,1,5
14505,8,1,2,10,14,8,14,0,2,0,1,9,4,5,2,11,47,4,3,4,1,2,2,2,1,2,0,2,1,1,1,2,2,2,5,3,7,1,6,9,6,11,5,18,8,9,7,11,15,30,12,1,0,4,11,1,3,1,13,6,4,9,0,6,2,10,2,0,2,3,0,0,1,1,0,8,0,4,2,0,2,1,0,20,17,11,8,5,1,49.6588541671634,51.4833333174388,7.46666660308838,106.933333333333,69,9.15942028985507,9,1,19,84579.8409356898,86392.2333333651,99.666666730245,651535.833333365,1409.66401559483,1439.87055555609,1.66111111217075,10858.9305555561,58.7360006497846,59.9946064815036,.0692129630071146,452.455439814837,50.8157004842435,2.98550724637681,2,0,12,2,0,15,34,2,4,36,2,1,0,43,0,33,26,20,11,42,0,0,3,0,29,21,10,28,34,0,34,11,35,37,35,46,16,2,0,8.8695652173913,9,0,16,1.85483870967742,1,1,5
14512,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.6166666666667,54.6166666666667,54.6166666666667,54.6166666666667,1,1,1,1,1, , , , , , , , , , , , ,54.6166666666667,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,3,3,3,3
14513,6,2,2,5,6,13,12,6,15,12,0,4,0,5,12,42,24,6,6,9,6,5,2,0,3,0,0,0,1,4,6,8,1,1,5,2,3,3,2,2,8,16,12,14,18,13,4,6,18,10,9,0,3,1,14,5,1,1,11,4,3,10,5,9,11,14,2,0,3,5,0,0,1,0,0,2,0,0,0,0,0,2,0,8,3,0,1,0,0,49.4668888867696,42.1166666348775,2.53333333333333,111.166666698456,83,3.7710843373494,2,1,11,70271.9873188358,8683.58333333333,75.0333333969116,598132.066666698,1171.19978864726,144.726388888889,1.25055555661519,9968.86777777831,48.799991193636,6.0302662037037,.0521064815256331,415.369490740763,49.6295061708922,1.81927710843373,1,0,10,1,4,1,28,11,1,38,0,1,0,26,0,11,11,0,0,11,14,0,17,0,24,0,19,6,14,0,29,2,0,17,3,20,1,2,0,3.75903614457831,3,0,10,2.47692307692308,3,1,5
14519,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7999999682109,12.7999999682109,12.7999999682109,12.7999999682109,1,1,1,1,1, , , , , , , , , , , , ,12.7999999682109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4
14522,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.325,62.325,51.3333333333333,73.3166666666667,2,1,1,1,1, , , , , , , , , , , , ,62.325,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2,2,2,2,1,1,1,1
14527,2,2,1,6,3,2,2,0,0,3,2,1,0,0,0,6,18,1,4,2,1,4,1,0,2,1,0,0,0,0,0,2,2,0,1,2,0,0,1,0,0,6,2,4,2,5,2,3,5,3,1,1,1,2,4,0,2,5,4,3,0,2,0,1,3,3,0,2,0,2,0,1,4,0,0,3,0,2,0,0,0,0,0,1,0,0,0,0,0,50.3479166573948,46.2333333333333,16.5166666984558,92.8833333015442,24,4.25,3.5,1,8,118881.545614033,54179.7333332698,2423.73333330154,252230.466666698,1981.35909356722,902.995555554496,40.3955555550257,4203.84111111164,82.5566288986343,37.6248148147707,1.68314814812607,175.160046296318,50.3479166573948,2.125,2,0,6,12,8,8,10,0,6,17,0,10,0,9,7,7,0,2,0,4,0,0,0,0,2,0,11,7,3,0,10,0,0,1,0,4,0,0,0,5.75,6,0,8,2.39130434782609,3,1,5
14530,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.7833333492279,87.7833333492279,67.2833333333333,108.283333365122,2,1,1,1,1, , , , , , , , , , , , ,87.7833333492279,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,4,3,5
